Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
61242333,2024 May 23 02:14:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10035,1485 5 AVENUE,5 AVENUE,E 119 ST,E 120 ST,,,ADDRESS,NEW YORK,,,Open,,,,11 MANHATTAN,MANHATTAN,"999,494","231,740",Unspecified,MANHATTAN,,,,,,,,40.80273555,-73.94493839,POINT (-73.944938390877 40.802735554557)
61241021,2024 May 23 11:11:00 AM,2024 May 23 11:11:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,310 WEST   52 STREET,WEST   52 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 May 23 11:11:00 AM,04 MANHATTAN,MANHATTAN,"988,217","217,528",Unspecified,MANHATTAN,,,,,,,,40.76373965,-73.98567951,POINT (-73.985679513221 40.763739653903)
61232833,2024 May 22 08:59:00 PM,2024 May 23 02:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10014,353 WEST STREET,WEST STREET,W HOUSTON ST,CLARKSON ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2024 May 23 02:30:00 AM,02 MANHATTAN,MANHATTAN,"981,291","204,933",Unspecified,MANHATTAN,,,,,,,,40.72916993,-74.01067616,POINT (-74.010676162808 40.729169934977)
61238281,2024 May 22 10:59:00 AM,2024 May 22 11:05:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,347 WEST   55 STREET,WEST   55 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 May 22 11:05:00 AM,04 MANHATTAN,MANHATTAN,"988,246","218,412",Unspecified,MANHATTAN,,,,,,,,40.76616599,-73.9855743,POINT (-73.985574300498 40.766165992471)
61226000,2024 May 21 04:56:00 PM,2024 May 21 06:10:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10038,,,,,AVENUE OF THE FINEST,PEARL STREET,INTERSECTION,MANHATTAN,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2024 May 21 06:10:00 PM,03 MANHATTAN,MANHATTAN,"983,935","198,013",Unspecified,MANHATTAN,,,,,,,,40.71017669,-74.00113621,POINT (-74.001136205823 40.710176690449)
61212372,2024 May 20 01:38:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10034,3950 10 AVENUE,10 AVENUE,W 211 ST,W 212 ST,,,ADDRESS,NEW YORK,,,Open,,,,12 MANHATTAN,MANHATTAN,"1,007,211","255,205",Unspecified,MANHATTAN,,,,,,,,40.86712349,-73.91698414,POINT (-73.916984135216 40.867123487338)
61198998,2024 May 19 04:59:00 PM,2024 May 20 11:50:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10024,324 WEST   84 STREET,WEST   84 STREET,WEST END AVE,RIVERSIDE DR,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2024 May 20 11:50:00 AM,07 MANHATTAN,MANHATTAN,"989,852","226,352",Unspecified,MANHATTAN,,,,,,,,40.78795833,-73.97976996,POINT (-73.979769964911 40.787958329487)
61169578,2024 May 16 11:38:00 AM,2024 May 16 11:38:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,310 WEST   52 STREET,WEST   52 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 May 16 11:38:00 AM,04 MANHATTAN,MANHATTAN,"988,217","217,528",Unspecified,MANHATTAN,,,,,,,,40.76373965,-73.98567951,POINT (-73.985679513221 40.763739653903)
61160673,2024 May 15 05:05:00 PM,2024 May 15 07:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10036,3 TIMES SQUARE,TIMES SQUARE,W 42 ST,W 43 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 May 15 07:45:00 PM,05 MANHATTAN,MANHATTAN,"987,931","214,845",Unspecified,MANHATTAN,,,,,,,,40.75637563,-73.98671341,POINT (-73.986713414635 40.756375630414)
61162921,2024 May 15 05:02:00 PM,2024 May 15 08:10:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10036,691 8 AVENUE,8 AVENUE,W 43 ST,W 44 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 May 15 08:10:00 PM,04 MANHATTAN,MANHATTAN,"987,280","215,528",Unspecified,MANHATTAN,,,,,,,,40.75825054,-73.98906289,POINT (-73.989062894106 40.75825053814)
61160672,2024 May 15 09:38:00 AM,2024 May 15 10:45:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10280,,,,,ALBANY STREET,SOUTH END AVENUE,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 May 15 10:45:00 AM,01 MANHATTAN,MANHATTAN,"979,708","197,978",Unspecified,MANHATTAN,,,,,,,,40.71007946,-74.01638298,POINT (-74.016382982069 40.710079463559)
61164136,2024 May 15 08:29:00 AM,2024 May 15 08:29:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,310 WEST   52 STREET,WEST   52 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 May 15 08:29:00 AM,04 MANHATTAN,MANHATTAN,"988,217","217,528",Unspecified,MANHATTAN,,,,,,,,40.76373965,-73.98567951,POINT (-73.985679513221 40.763739653903)
61159208,2024 May 14 08:08:00 AM,2024 May 14 08:46:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,310 WEST   52 STREET,WEST   52 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 May 14 08:46:00 AM,04 MANHATTAN,MANHATTAN,"988,217","217,528",Unspecified,MANHATTAN,,,,,,,,40.76373965,-73.98567951,POINT (-73.985679513221 40.763739653903)
61140655,2024 May 13 08:50:00 AM,2024 May 13 08:52:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,310 WEST   52 STREET,WEST   52 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and referred it to another agency or utility for further action.,2024 May 13 08:52:00 AM,04 MANHATTAN,MANHATTAN,"988,217","217,528",Unspecified,MANHATTAN,,,,,,,,40.76373965,-73.98567951,POINT (-73.985679513221 40.763739653903)
61136000,2024 May 12 09:05:00 PM,2024 May 12 09:05:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10025,878 AMSTERDAM AVENUE,AMSTERDAM AVENUE,W 102 ST,W 103 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 May 12 09:05:00 PM,07 MANHATTAN,MANHATTAN,"993,347","230,190",Unspecified,MANHATTAN,,,,,,,,40.7984897,-73.96714357,POINT (-73.967143565414 40.79848969552)
61123015,2024 May 10 07:29:00 AM,2024 May 10 08:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,310 WEST   52 STREET,WEST   52 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 May 10 08:00:00 AM,04 MANHATTAN,MANHATTAN,"988,217","217,528",Unspecified,MANHATTAN,,,,,,,,40.76373965,-73.98567951,POINT (-73.985679513221 40.763739653903)
61112254,2024 May 09 01:38:00 PM,2024 May 09 07:05:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10034,3950 10 AVENUE,10 AVENUE,W 211 ST,W 212 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 May 09 07:05:00 PM,12 MANHATTAN,MANHATTAN,"1,007,211","255,205",Unspecified,MANHATTAN,,,,,,,,40.86712349,-73.91698414,POINT (-73.916984135216 40.867123487338)
61097101,2024 May 08 10:08:00 PM,2024 May 08 11:05:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10025,2852 BROADWAY,BROADWAY,CATHEDRAL PKWY,W 111 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2024 May 08 11:05:00 PM,09 MANHATTAN,MANHATTAN,"993,572","232,438",Unspecified,MANHATTAN,,,,,,,,40.80465961,-73.96632779,POINT (-73.966327792172 40.804659605188)
61103609,2024 May 08 08:20:00 AM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10023,202 WEST   74 STREET,WEST   74 STREET,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,,Open,,,,07 MANHATTAN,MANHATTAN,"989,534","223,459",Unspecified,MANHATTAN,,,,,,,,40.78001801,-73.98092061,POINT (-73.980920607231 40.780018010614)
61094585,2024 May 08 06:47:00 AM,2024 May 08 06:47:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,310 WEST   52 STREET,WEST   52 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 May 08 06:47:00 AM,04 MANHATTAN,MANHATTAN,"988,217","217,528",Unspecified,MANHATTAN,,,,,,,,40.76373965,-73.98567951,POINT (-73.985679513221 40.763739653903)
61072304,2024 May 06 03:14:00 PM,2024 May 06 05:10:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10024,120 WEST   83 STREET,WEST   83 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 May 06 05:10:00 PM,07 MANHATTAN,MANHATTAN,"991,330","225,231",Unspecified,MANHATTAN,,,,,,,,40.78488042,-73.97443377,POINT (-73.974433768633 40.784880423705)
61067185,2024 May 05 03:17:00 PM,2024 May 05 05:05:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10036,1500 BROADWAY,BROADWAY,W 43 ST,W 44 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 May 05 05:05:00 PM,05 MANHATTAN,MANHATTAN,"988,136","215,020",Unspecified,MANHATTAN,,,,,,,,40.75685587,-73.98597337,POINT (-73.985973365118 40.756855873071)
61045795,2024 May 02 05:41:00 PM,2024 May 02 05:41:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10025,2852 BROADWAY,BROADWAY,CATHEDRAL PKWY,W 111 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 May 02 05:41:00 PM,09 MANHATTAN,MANHATTAN,"993,572","232,438",Unspecified,MANHATTAN,,,,,,,,40.80465961,-73.96632779,POINT (-73.966327792172 40.804659605188)
61032845,2024 May 01 04:41:00 PM,2024 May 01 07:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,745 7 AVENUE,7 AVENUE,W 49 ST,W 50 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 May 01 07:00:00 PM,05 MANHATTAN,MANHATTAN,"988,790","216,386",Unspecified,MANHATTAN,,,,,,,,40.76060488,-73.98361181,POINT (-73.983611809882 40.760604881971)
60980563,2024 Apr 26 03:56:00 PM,2024 Apr 26 10:25:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10012,242 MULBERRY STREET,MULBERRY STREET,SPRING ST,PRINCE ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2024 Apr 26 10:25:00 PM,02 MANHATTAN,MANHATTAN,"985,396","202,659",Unspecified,MANHATTAN,,,,,,,,40.72292878,-73.99586558,POINT (-73.995865584057 40.72292877855)
60952833,2024 Apr 23 08:59:00 AM,2024 Apr 23 09:51:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10039,BRADHURST AVENUE,BRADHURST AVENUE,WEST  150 STREET,WEST  151 STREET,,,BLOCKFACE,MANHATTAN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Apr 23 09:51:00 AM,10 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
60941583,2024 Apr 22 05:44:00 AM,2024 Apr 22 06:05:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10025,,,,,COLUMBUS AVENUE,WEST 95 STREET,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Apr 22 06:05:00 AM,07 MANHATTAN,MANHATTAN,"993,106","227,893",Unspecified,MANHATTAN,,,,,,,,40.7921853,-73.96801704,POINT (-73.968017035307 40.79218529833)
60937647,2024 Apr 21 10:56:00 PM,2024 Apr 22 01:55:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10036,,,,,7 AVENUE,WEST 47 STREET,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Apr 22 01:55:00 AM,05 MANHATTAN,MANHATTAN,"988,511","215,874",Unspecified,MANHATTAN,,,,,,,,40.75919971,-73.98461925,POINT (-73.984619250022 40.759199712064)
60924082,2024 Apr 19 01:11:00 PM,2024 Apr 19 02:50:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10032,467 WEST  163 STREET,WEST  163 STREET,EDGECOMBE AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Apr 19 02:50:00 PM,12 MANHATTAN,MANHATTAN,"1,001,222","243,943",Unspecified,MANHATTAN,,,,,,,,40.83622619,-73.93866596,POINT (-73.938665962689 40.83622619309)
60905806,2024 Apr 18 05:20:00 PM,2024 Apr 18 05:20:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10032,467 WEST  163 STREET,WEST  163 STREET,EDGECOMBE AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Apr 18 05:20:00 PM,12 MANHATTAN,MANHATTAN,"1,001,222","243,943",Unspecified,MANHATTAN,,,,,,,,40.83622619,-73.93866596,POINT (-73.938665962689 40.83622619309)
